subscription_id,user_id,plan_type,monthly_fee,start_date
6470,25696,Premium,9.99,2026-01-12 14:53:28.731239
6471,725,Premium,9.99,2025-12-01 14:53:28.731240
6472,5285,Premium,9.99,2026-01-22 14:53:28.731241
6473,33269,Premium,9.99,2025-11-26 14:53:28.731242
6474,15607,Premium,9.99,2025-09-19 14:53:28.731243
6475,17004,Premium,9.99,2026-02-08 14:53:28.731244
6476,3376,Premium,9.99,2025-11-12 14:53:28.731245
6477,48522,Premium,9.99,2025-11-14 14:53:28.731246
6478,3999,Premium,9.99,2025-09-28 14:53:28.731247
6479,49383,Premium,9.99,2026-01-20 14:53:28.731249
6480,7878,Premium,9.99,2025-12-03 14:53:28.731254
6481,1070,Premium,9.99,2025-09-17 14:53:28.731256
6482,45334,Premium,9.99,2025-12-28 14:53:28.731258
6483,7252,Premium,9.99,2025-11-19 14:53:28.731260
6484,17116,Premium,9.99,2025-11-02 14:53:28.731261
6485,31900,Premium,9.99,2025-09-30 14:53:28.731263
6486,25333,Premium,9.99,2025-10-29 14:53:28.731265
6487,30307,Premium,9.99,2026-01-16 14:53:28.731267
6488,37764,Premium,9.99,2026-01-09 14:53:28.731269
6489,31082,Premium,9.99,2025-10-12 14:53:28.731279
6490,4179,Premium,9.99,2026-01-10 14:53:28.731282
6491,22146,Premium,9.99,2026-01-13 14:53:28.731283
6492,8725,Premium,9.99,2025-11-10 14:53:28.731285
6493,44825,Premium,9.99,2025-10-20 14:53:28.731286
6494,35708,Premium,9.99,2025-11-28 14:53:28.731287
6495,14757,Premium,9.99,2026-02-16 14:53:28.731289
6496,47246,Premium,9.99,2026-01-18 14:53:28.731290
6497,27096,Premium,9.99,2025-10-30 14:53:28.731291
6498,23713,Premium,9.99,2026-01-28 14:53:28.731292
6499,18248,Premium,9.99,2025-11-26 14:53:28.731293
6500,43276,Premium,9.99,2026-01-05 14:53:28.731294
6501,33351,Premium,9.99,2026-02-27 14:53:28.731295
6502,25158,Premium,9.99,2025-11-24 14:53:28.731296
6503,5316,Premium,9.99,2025-11-07 14:53:28.731297
6504,44921,Premium,9.99,2025-09-12 14:53:28.731298
6505,39957,Premium,9.99,2025-09-08 14:53:28.731299
6506,23613,Premium,9.99,2026-01-18 14:53:28.731300
6507,263,Premium,9.99,2025-10-31 14:53:28.731301
6508,32909,Premium,9.99,2025-12-03 14:53:28.731303
6509,28009,Premium,9.99,2025-09-15 14:53:28.731303
6510,28265,Premium,9.99,2025-12-02 14:53:28.731304
6511,36057,Premium,9.99,2025-09-01 14:53:28.731306
6512,11325,Premium,9.99,2026-02-21 14:53:28.731307
6513,36732,Premium,9.99,2026-01-19 14:53:28.731308
6514,9805,Premium,9.99,2025-11-14 14:53:28.731309
6515,44173,Premium,9.99,2025-09-27 14:53:28.731310
6516,36531,Premium,9.99,2025-12-28 14:53:28.731311
6517,17293,Premium,9.99,2025-12-11 14:53:28.731312
6518,16417,Premium,9.99,2026-01-21 14:53:28.731314
6519,43356,Premium,9.99,2025-12-10 14:53:28.731315
6520,28200,Premium,9.99,2025-11-12 14:53:28.731316
6521,17068,Premium,9.99,2025-10-29 14:53:28.731317
6522,25895,Premium,9.99,2025-09-11 14:53:28.731318
6523,4880,Premium,9.99,2026-01-10 14:53:28.731319
6524,3004,Premium,9.99,2026-02-01 14:53:28.731320
6525,15801,Premium,9.99,2025-11-27 14:53:28.731321
6526,22973,Premium,9.99,2025-12-29 14:53:28.731322
6527,25425,Premium,9.99,2026-01-02 14:53:28.731323
6528,49684,Premium,9.99,2025-09-23 14:53:28.731325
6529,9766,Premium,9.99,2025-12-08 14:53:28.731326
6530,33555,Premium,9.99,2026-01-13 14:53:28.731327
6531,12032,Premium,9.99,2025-09-06 14:53:28.731328
6532,3713,Premium,9.99,2025-10-20 14:53:28.731329
6533,5827,Premium,9.99,2025-12-01 14:53:28.731330
6534,46149,Premium,9.99,2025-10-30 14:53:28.731331
6535,19760,Premium,9.99,2025-11-25 14:53:28.731332
6536,16724,Premium,9.99,2026-02-04 14:53:28.731333
6537,38601,Premium,9.99,2025-09-23 14:53:28.731334
6538,42227,Premium,9.99,2025-12-03 14:53:28.731335
6539,39342,Premium,9.99,2026-01-13 14:53:28.731336
6540,18120,Premium,9.99,2025-09-17 14:53:28.731338
6541,12020,Premium,9.99,2025-11-05 14:53:28.731339
6542,18207,Premium,9.99,2025-10-15 14:53:28.731340
6543,20433,Premium,9.99,2025-09-10 14:53:28.731341
6544,8926,Premium,9.99,2026-01-16 14:53:28.731342
6545,41835,Premium,9.99,2026-01-23 14:53:28.731344
6546,21818,Premium,9.99,2025-12-04 14:53:28.731345
6547,37141,Premium,9.99,2026-01-12 14:53:28.731346
6548,47884,Premium,9.99,2025-12-11 14:53:28.731347
6549,20551,Premium,9.99,2025-12-30 14:53:28.731348
6550,33891,Premium,9.99,2026-02-15 14:53:28.731349
6551,9336,Premium,9.99,2025-10-22 14:53:28.731350
6552,48866,Premium,9.99,2026-02-03 14:53:28.731351
6553,26493,Premium,9.99,2025-10-20 14:53:28.731352
6554,1248,Premium,9.99,2025-10-19 14:53:28.731353
6555,3535,Premium,9.99,2025-12-13 14:53:28.731355
6556,10984,Premium,9.99,2025-10-22 14:53:28.731356
6557,1383,Premium,9.99,2026-02-19 14:53:28.731356
6558,11345,Premium,9.99,2025-11-21 14:53:28.731358
6559,5840,Premium,9.99,2025-09-10 14:53:28.731359
6560,20293,Premium,9.99,2025-12-23 14:53:28.731360
6561,20818,Premium,9.99,2025-09-07 14:53:28.731361
6562,29499,Premium,9.99,2026-02-08 14:53:28.731362
6563,23028,Premium,9.99,2025-09-18 14:53:28.731363
6564,35253,Premium,9.99,2025-12-31 14:53:28.731364
6565,228,Premium,9.99,2025-10-20 14:53:28.731365
6566,22412,Premium,9.99,2025-10-07 14:53:28.731366
6567,28354,Premium,9.99,2025-09-23 14:53:28.731367
6568,20453,Premium,9.99,2025-10-12 14:53:28.731368
6569,44941,Premium,9.99,2025-10-14 14:53:28.731369
6570,11232,Premium,9.99,2026-02-02 14:53:28.731370
6571,27734,Premium,9.99,2026-01-26 14:53:28.731371
6572,27672,Premium,9.99,2025-09-03 14:53:28.731372
6573,21652,Premium,9.99,2026-01-22 14:53:28.731373
6574,21899,Premium,9.99,2025-10-13 14:53:28.731374
6575,15270,Premium,9.99,2025-12-01 14:53:28.731375
6576,14258,Premium,9.99,2025-12-09 14:53:28.731376
6577,7279,Premium,9.99,2025-10-06 14:53:28.731377
6578,9079,Premium,9.99,2025-12-15 14:53:28.731378
6579,38201,Premium,9.99,2025-11-04 14:53:28.731380
6580,16865,Premium,9.99,2025-11-03 14:53:28.731381
6581,26037,Premium,9.99,2025-10-12 14:53:28.731382
6582,47308,Premium,9.99,2025-11-30 14:53:28.731383
6583,17525,Premium,9.99,2025-12-02 14:53:28.731384
6584,47187,Premium,9.99,2025-11-27 14:53:28.731385
6585,3628,Premium,9.99,2025-12-10 14:53:28.731386
6586,39419,Premium,9.99,2026-02-21 14:53:28.731387
6587,47272,Premium,9.99,2025-11-23 14:53:28.731388
6588,37012,Premium,9.99,2025-12-12 14:53:28.731389
6589,32048,Premium,9.99,2025-11-10 14:53:28.731390
6590,1092,Premium,9.99,2026-01-12 14:53:28.731391
6591,40295,Premium,9.99,2025-10-19 14:53:28.731392
6592,35163,Premium,9.99,2026-02-24 14:53:28.731393
6593,11729,Premium,9.99,2025-10-02 14:53:28.731394
6594,29122,Premium,9.99,2025-11-26 14:53:28.731395
6595,27965,Premium,9.99,2025-12-03 14:53:28.731396
6596,27807,Premium,9.99,2025-12-11 14:53:28.731398
6597,43673,Premium,9.99,2025-10-13 14:53:28.731399
6598,37658,Premium,9.99,2025-10-09 14:53:28.731400
6599,6999,Premium,9.99,2026-01-11 14:53:28.731401
6600,34943,Premium,9.99,2025-10-30 14:53:28.731402
6601,30498,Premium,9.99,2025-12-21 14:53:28.731403
6602,11344,Premium,9.99,2026-01-08 14:53:28.731404
6603,33060,Premium,9.99,2026-02-16 14:53:28.731405
6604,21090,Premium,9.99,2025-10-05 14:53:28.731406
6605,19330,Premium,9.99,2026-02-14 14:53:28.731407
6606,21428,Premium,9.99,2026-02-06 14:53:28.731408
6607,32437,Premium,9.99,2025-09-22 14:53:28.731409
6608,12056,Premium,9.99,2026-02-14 14:53:28.731411
6609,35047,Premium,9.99,2025-09-09 14:53:28.731411
6610,13087,Premium,9.99,2025-12-25 14:53:28.731412
6611,20011,Premium,9.99,2025-11-16 14:53:28.731414
6612,19807,Premium,9.99,2025-10-10 14:53:28.731415
6613,45414,Premium,9.99,2025-11-23 14:53:28.731416
6614,28254,Premium,9.99,2025-12-17 14:53:28.731416
6615,30908,Premium,9.99,2025-12-17 14:53:28.731418
6616,29723,Premium,9.99,2025-10-13 14:53:28.731419
6617,38803,Premium,9.99,2025-11-19 14:53:28.731420
6618,14681,Premium,9.99,2025-10-07 14:53:28.731421
6619,12789,Premium,9.99,2026-01-12 14:53:28.731422
6620,21214,Premium,9.99,2025-09-23 14:53:28.731423
6621,44332,Premium,9.99,2025-12-17 14:53:28.731424
6622,24469,Premium,9.99,2025-12-30 14:53:28.731425
6623,42778,Premium,9.99,2025-11-16 14:53:28.731426
6624,25322,Premium,9.99,2025-10-28 14:53:28.731427
6625,17490,Premium,9.99,2025-11-22 14:53:28.731428
6626,23263,Premium,9.99,2026-02-20 14:53:28.731429
6627,48381,Premium,9.99,2026-01-04 14:53:28.731430
6628,42604,Premium,9.99,2025-09-13 14:53:28.731431
6629,28603,Premium,9.99,2025-10-23 14:53:28.731432
6630,4343,Premium,9.99,2025-09-11 14:53:28.731434
6631,10115,Premium,9.99,2025-10-11 14:53:28.731435
6632,23440,Premium,9.99,2025-11-29 14:53:28.731436
6633,19721,Premium,9.99,2026-02-05 14:53:28.731437
6634,2319,Premium,9.99,2026-01-20 14:53:28.731439
6635,16685,Premium,9.99,2025-09-02 14:53:28.731440
6636,47013,Premium,9.99,2026-01-19 14:53:28.731441
6637,23684,Premium,9.99,2026-02-07 14:53:28.731442
6638,47614,Premium,9.99,2026-01-18 14:53:28.731443
6639,47861,Premium,9.99,2025-11-14 14:53:28.731445
6640,4916,Premium,9.99,2025-09-14 14:53:28.731450
6641,40720,Premium,9.99,2026-01-20 14:53:28.731452
6642,40621,Premium,9.99,2025-11-10 14:53:28.731454
6643,22662,Premium,9.99,2026-01-18 14:53:28.731456
6644,353,Premium,9.99,2026-01-01 14:53:28.731457
6645,18810,Premium,9.99,2026-01-20 14:53:28.731459
6646,5896,Premium,9.99,2025-12-07 14:53:28.731461
6647,14182,Premium,9.99,2025-12-06 14:53:28.731463
6648,34794,Premium,9.99,2026-01-10 14:53:28.731465
6649,18473,Premium,9.99,2025-11-26 14:53:28.731467
6650,22821,Premium,9.99,2025-11-16 14:53:28.731468
6651,24761,Premium,9.99,2026-02-26 14:53:28.731470
6652,19465,Premium,9.99,2025-10-23 14:53:28.731473
6653,26629,Premium,9.99,2025-10-31 14:53:28.731475
6654,29821,Premium,9.99,2025-11-03 14:53:28.731477
6655,6990,Premium,9.99,2025-09-05 14:53:28.731478
6656,48242,Premium,9.99,2025-12-20 14:53:28.731479
6657,20250,Premium,9.99,2025-10-31 14:53:28.731480
6658,5070,Premium,9.99,2025-12-06 14:53:28.731482
6659,40291,Premium,9.99,2025-12-05 14:53:28.731483
6660,40218,Premium,9.99,2025-08-31 14:53:28.731484
6661,42254,Premium,9.99,2026-01-31 14:53:28.731485
6662,47563,Premium,9.99,2026-01-20 14:53:28.731486
6663,43145,Premium,9.99,2025-10-07 14:53:28.731487
6664,13008,Premium,9.99,2026-02-14 14:53:28.731488
6665,4041,Premium,9.99,2025-12-01 14:53:28.731489
6666,18492,Premium,9.99,2025-11-05 14:53:28.731490
6667,17856,Premium,9.99,2025-12-21 14:53:28.731491
6668,26484,Premium,9.99,2026-02-22 14:53:28.731492
6669,6129,Premium,9.99,2025-11-05 14:53:28.731493
6670,34240,Premium,9.99,2026-01-26 14:53:28.731494
6671,7985,Premium,9.99,2026-01-04 14:53:28.731495
6672,33047,Premium,9.99,2025-12-04 14:53:28.731496
6673,38847,Premium,9.99,2025-12-22 14:53:28.731497
6674,4719,Premium,9.99,2025-10-05 14:53:28.731498
6675,36795,Premium,9.99,2026-01-21 14:53:28.731499
6676,46872,Premium,9.99,2025-12-30 14:53:28.731500
6677,42061,Premium,9.99,2026-02-15 14:53:28.731501
6678,37067,Premium,9.99,2025-10-16 14:53:28.731502
6679,41663,Premium,9.99,2025-12-25 14:53:28.731503
6680,31627,Premium,9.99,2026-01-31 14:53:28.731504
6681,49711,Premium,9.99,2025-11-04 14:53:28.731505
6682,39612,Premium,9.99,2026-02-26 14:53:28.731506
6683,26317,Premium,9.99,2025-12-29 14:53:28.731507
6684,36239,Premium,9.99,2026-02-20 14:53:28.731508
6685,36909,Premium,9.99,2025-09-14 14:53:28.731509
6686,19454,Premium,9.99,2025-11-04 14:53:28.731511
6687,17954,Premium,9.99,2025-09-29 14:53:28.731512
6688,40090,Premium,9.99,2026-02-13 14:53:28.731513
6689,11434,Premium,9.99,2026-01-16 14:53:28.731514
6690,38199,Premium,9.99,2025-11-21 14:53:28.731515
6691,19282,Premium,9.99,2026-02-11 14:53:28.731516
6692,29334,Premium,9.99,2025-11-21 14:53:28.731517
6693,8693,Premium,9.99,2026-02-25 14:53:28.731518
6694,18698,Premium,9.99,2025-09-30 14:53:28.731519
6695,10899,Premium,9.99,2025-10-13 14:53:28.731520
6696,29970,Premium,9.99,2025-11-01 14:53:28.731521
6697,14050,Premium,9.99,2025-09-02 14:53:28.731522
6698,41162,Premium,9.99,2025-09-12 14:53:28.731523
6699,39080,Premium,9.99,2025-11-20 14:53:28.731524
6700,29650,Premium,9.99,2026-01-02 14:53:28.731525
6701,49472,Premium,9.99,2025-09-08 14:53:28.731527
6702,30082,Premium,9.99,2026-01-17 14:53:28.731527
6703,47110,Premium,9.99,2025-12-19 14:53:28.731529
6704,3367,Premium,9.99,2025-09-11 14:53:28.731530
6705,18252,Premium,9.99,2025-11-26 14:53:28.731531
6706,35054,Premium,9.99,2025-12-14 14:53:28.731532
6707,31356,Premium,9.99,2026-02-18 14:53:28.731533
6708,13545,Premium,9.99,2025-12-28 14:53:28.731534
6709,41597,Premium,9.99,2025-10-01 14:53:28.731535
6710,25620,Premium,9.99,2025-11-09 14:53:28.731536
6711,47874,Premium,9.99,2025-10-08 14:53:28.731537
6712,2204,Premium,9.99,2026-02-15 14:53:28.731538
6713,3462,Premium,9.99,2026-02-09 14:53:28.731539
6714,20914,Premium,9.99,2025-11-11 14:53:28.731540
6715,47310,Premium,9.99,2025-09-02 14:53:28.731541
6716,19672,Premium,9.99,2025-11-12 14:53:28.731543
6717,27047,Premium,9.99,2025-11-20 14:53:28.731544
6718,9609,Premium,9.99,2025-11-09 14:53:28.731545
6719,20484,Premium,9.99,2025-10-31 14:53:28.731546
6720,34329,Premium,9.99,2026-02-17 14:53:28.731547
6721,45652,Premium,9.99,2026-02-17 14:53:28.731548
6722,26181,Premium,9.99,2026-01-30 14:53:28.731549
6723,30381,Premium,9.99,2025-12-10 14:53:28.731550
6724,16195,Premium,9.99,2025-11-08 14:53:28.731551
6725,1441,Premium,9.99,2025-10-20 14:53:28.731553
6726,47704,Premium,9.99,2026-01-31 14:53:28.731554
6727,24506,Premium,9.99,2025-09-14 14:53:28.731555
6728,31501,Premium,9.99,2025-11-04 14:53:28.731556
6729,23582,Premium,9.99,2025-09-30 14:53:28.731557
6730,47647,Premium,9.99,2025-10-24 14:53:28.731558
6731,19067,Premium,9.99,2025-11-24 14:53:28.731559
6732,26814,Premium,9.99,2025-11-29 14:53:28.731560
6733,17437,Premium,9.99,2025-09-08 14:53:28.731561
6734,44369,Premium,9.99,2025-11-23 14:53:28.731562
6735,49130,Premium,9.99,2026-01-10 14:53:28.731563
6736,27837,Premium,9.99,2026-01-14 14:53:28.731564
6737,12123,Premium,9.99,2025-09-06 14:53:28.731565
6738,15311,Premium,9.99,2025-12-26 14:53:28.731566
6739,36171,Premium,9.99,2025-09-14 14:53:28.731567
6740,17711,Premium,9.99,2025-11-07 14:53:28.731568
6741,7389,Premium,9.99,2026-01-19 14:53:28.731570
6742,38235,Premium,9.99,2025-10-07 14:53:28.731571
6743,44048,Premium,9.99,2025-11-29 14:53:28.731572
6744,17249,Premium,9.99,2025-10-19 14:53:28.731573
6745,24094,Premium,9.99,2026-01-31 14:53:28.731574
6746,45918,Premium,9.99,2026-02-09 14:53:28.731575
6747,43275,Premium,9.99,2025-11-14 14:53:28.731576
6748,10613,Premium,9.99,2026-01-30 14:53:28.731577
6749,7467,Premium,9.99,2026-02-04 14:53:28.731578
6750,19153,Premium,9.99,2025-11-28 14:53:28.731579
6751,24381,Premium,9.99,2025-12-04 14:53:28.731580
6752,44992,Premium,9.99,2025-10-27 14:53:28.731581
6753,14093,Premium,9.99,2026-01-08 14:53:28.731582
6754,714,Premium,9.99,2025-08-31 14:53:28.731584
6755,32976,Premium,9.99,2025-09-02 14:53:28.731585
6756,26736,Premium,9.99,2025-11-06 14:53:28.731586
6757,32513,Premium,9.99,2025-10-12 14:53:28.731586
6758,35381,Premium,9.99,2025-11-14 14:53:28.731588
6759,39963,Premium,9.99,2025-12-15 14:53:28.731589
6760,22199,Premium,9.99,2026-01-26 14:53:28.731590
6761,31410,Premium,9.99,2025-11-14 14:53:28.731591
6762,38230,Premium,9.99,2025-11-10 14:53:28.731592
6763,13725,Premium,9.99,2025-09-21 14:53:28.731593
6764,7869,Premium,9.99,2025-12-18 14:53:28.731594
6765,44629,Premium,9.99,2025-11-20 14:53:28.731595
6766,42089,Premium,9.99,2026-01-14 14:53:28.731596
6767,5876,Premium,9.99,2025-09-04 14:53:28.731597
6768,2192,Premium,9.99,2026-02-22 14:53:28.731598
6769,42296,Premium,9.99,2025-12-22 14:53:28.731599
6770,8527,Premium,9.99,2026-02-16 14:53:28.731600
6771,18021,Premium,9.99,2025-12-05 14:53:28.731601
6772,23790,Premium,9.99,2025-09-13 14:53:28.731602
6773,36185,Premium,9.99,2025-12-12 14:53:28.731603
6774,3157,Premium,9.99,2025-10-26 14:53:28.731605
6775,8378,Premium,9.99,2025-10-26 14:53:28.731606
6776,48704,Premium,9.99,2026-02-06 14:53:28.731607
6777,31301,Premium,9.99,2025-10-26 14:53:28.731608
6778,36419,Premium,9.99,2025-11-07 14:53:28.731609
6779,10170,Premium,9.99,2025-12-13 14:53:28.731610
6780,13471,Premium,9.99,2026-01-10 14:53:28.731611
6781,40909,Premium,9.99,2026-02-07 14:53:28.731612
6782,34535,Premium,9.99,2025-12-31 14:53:28.731613
6783,31793,Premium,9.99,2025-12-26 14:53:28.731614
6784,46594,Premium,9.99,2025-11-21 14:53:28.731615
6785,33635,Premium,9.99,2026-01-25 14:53:28.731616
6786,16452,Premium,9.99,2026-02-16 14:53:28.731617
6787,29550,Premium,9.99,2025-09-07 14:53:28.731618
6788,200,Premium,9.99,2026-01-20 14:53:28.731620
6789,33672,Premium,9.99,2025-11-19 14:53:28.731621
6790,5486,Premium,9.99,2025-09-03 14:53:28.731622
6791,4259,Premium,9.99,2026-02-20 14:53:28.731623
6792,46030,Premium,9.99,2025-10-03 14:53:28.731624
6793,28517,Premium,9.99,2025-10-01 14:53:28.731625
6794,11084,Premium,9.99,2025-09-28 14:53:28.731626
6795,23847,Premium,9.99,2026-02-07 14:53:28.731627
6796,7558,Premium,9.99,2025-11-19 14:53:28.731628
6797,30786,Premium,9.99,2025-10-14 14:53:28.731629
6798,31071,Premium,9.99,2025-10-26 14:53:28.731630
6799,40502,Premium,9.99,2026-02-26 14:53:28.731631
6800,46322,Premium,9.99,2025-11-25 14:53:28.731632
6801,29395,Premium,9.99,2026-02-01 14:53:28.731633
6802,48091,Premium,9.99,2025-10-17 14:53:28.731634
6803,373,Premium,9.99,2025-09-09 14:53:28.731635
6804,15566,Premium,9.99,2026-02-19 14:53:28.731637
6805,4089,Premium,9.99,2025-09-26 14:53:28.731637
6806,47595,Premium,9.99,2026-02-01 14:53:28.731639
6807,8897,Premium,9.99,2026-01-18 14:53:28.731640
6808,1924,Premium,9.99,2025-11-23 14:53:28.731641
6809,17133,Premium,9.99,2025-12-05 14:53:28.731642
6810,47030,Premium,9.99,2026-02-25 14:53:28.731643
6811,42677,Premium,9.99,2026-01-10 14:53:28.731644
6812,12397,Premium,9.99,2025-12-08 14:53:28.731645
6813,15626,Premium,9.99,2025-12-29 14:53:28.731646
6814,29735,Premium,9.99,2025-09-18 14:53:28.731647
6815,22893,Premium,9.99,2025-10-15 14:53:28.731648
6816,9757,Premium,9.99,2026-01-13 14:53:28.731649
6817,1773,Premium,9.99,2025-11-06 14:53:28.731650
6818,5175,Premium,9.99,2025-09-17 14:53:28.731651
6819,8391,Premium,9.99,2025-09-13 14:53:28.731652
6820,2822,Premium,9.99,2025-12-08 14:53:28.731654
6821,36443,Premium,9.99,2025-12-21 14:53:28.731655
6822,15816,Premium,9.99,2025-11-04 14:53:28.731656
6823,19741,Premium,9.99,2025-10-26 14:53:28.731657
6824,47781,Premium,9.99,2026-02-14 14:53:28.731658
6825,1210,Premium,9.99,2026-02-04 14:53:28.731659
6826,12785,Premium,9.99,2025-10-02 14:53:28.731660
6827,32131,Premium,9.99,2025-10-02 14:53:28.731661
6828,45257,Premium,9.99,2025-12-02 14:53:28.731662
6829,33408,Premium,9.99,2026-01-26 14:53:28.731663
6830,3017,Premium,9.99,2026-01-13 14:53:28.731664
6831,27316,Premium,9.99,2025-10-25 14:53:28.731665
6832,37430,Premium,9.99,2025-12-27 14:53:28.731666
6833,5173,Premium,9.99,2026-02-18 14:53:28.731668
6834,11307,Premium,9.99,2025-10-16 14:53:28.731668
6835,15701,Premium,9.99,2026-01-24 14:53:28.731670
6836,44917,Premium,9.99,2026-01-21 14:53:28.731671
6837,17957,Premium,9.99,2025-12-21 14:53:28.731672
6838,8451,Premium,9.99,2025-11-12 14:53:28.731673
6839,15433,Premium,9.99,2025-11-22 14:53:28.731674
6840,16034,Premium,9.99,2026-01-01 14:53:28.731676
6841,49754,Premium,9.99,2025-10-19 14:53:28.731677
6842,429,Premium,9.99,2025-11-24 14:53:28.731678
6843,15378,Premium,9.99,2025-10-17 14:53:28.731679
6844,36527,Premium,9.99,2026-01-25 14:53:28.731680
6845,38265,Premium,9.99,2025-11-16 14:53:28.731681
6846,45701,Premium,9.99,2025-12-14 14:53:28.731682
6847,26096,Premium,9.99,2026-01-05 14:53:28.731683
6848,2107,Premium,9.99,2025-09-25 14:53:28.731685
6849,12978,Premium,9.99,2025-11-21 14:53:28.731686
6850,38532,Premium,9.99,2025-11-27 14:53:28.731687
6851,47804,Premium,9.99,2025-12-14 14:53:28.731688
6852,35160,Premium,9.99,2025-11-18 14:53:28.731689
6853,1276,Premium,9.99,2025-09-30 14:53:28.731690
6854,40826,Premium,9.99,2025-09-22 14:53:28.731691
6855,17057,Premium,9.99,2026-02-23 14:53:28.731692
6856,13683,Premium,9.99,2025-11-17 14:53:28.731693
6857,35451,Premium,9.99,2025-12-31 14:53:28.731694
6858,16491,Premium,9.99,2025-09-01 14:53:28.731695
6859,41681,Premium,9.99,2025-11-05 14:53:28.731696
6860,1980,Premium,9.99,2026-01-13 14:53:28.731697
6861,5600,Premium,9.99,2025-12-29 14:53:28.731699
6862,46867,Premium,9.99,2025-12-30 14:53:28.731699
6863,17568,Premium,9.99,2025-09-26 14:53:28.731700
6864,48403,Premium,9.99,2026-01-22 14:53:28.731702
6865,243,Premium,9.99,2026-01-30 14:53:28.731703
6866,9962,Premium,9.99,2026-02-17 14:53:28.731704
6867,30358,Premium,9.99,2025-10-11 14:53:28.731705
6868,37969,Premium,9.99,2026-01-08 14:53:28.731706
6869,48742,Premium,9.99,2025-12-25 14:53:28.731707
6870,9626,Premium,9.99,2026-01-06 14:53:28.731708
6871,34795,Premium,9.99,2026-01-15 14:53:28.731709
6872,22625,Premium,9.99,2026-01-13 14:53:28.731710
6873,21151,Premium,9.99,2026-02-08 14:53:28.731711
6874,23878,Premium,9.99,2025-10-31 14:53:28.731713
6875,45547,Premium,9.99,2025-12-21 14:53:28.731714
6876,18850,Premium,9.99,2025-09-25 14:53:28.731714
6877,10882,Premium,9.99,2026-02-06 14:53:28.731716
6878,49580,Premium,9.99,2025-11-18 14:53:28.731717
6879,49343,Premium,9.99,2025-12-18 14:53:28.731718
6880,13520,Premium,9.99,2025-09-24 14:53:28.731719
6881,43151,Premium,9.99,2025-12-31 14:53:28.731720
6882,22918,Premium,9.99,2025-09-20 14:53:28.731721
6883,47536,Premium,9.99,2026-02-20 14:53:28.731722
6884,29304,Premium,9.99,2025-11-28 14:53:28.731723
6885,15858,Premium,9.99,2025-12-30 14:53:28.731724
6886,30981,Premium,9.99,2026-02-26 14:53:28.731725
6887,43199,Premium,9.99,2025-09-11 14:53:28.731727
6888,29879,Premium,9.99,2025-10-31 14:53:28.731728
6889,11720,Premium,9.99,2025-09-03 14:53:28.731729
6890,41872,Premium,9.99,2025-12-03 14:53:28.731730
6891,1666,Premium,9.99,2025-10-16 14:53:28.731731
6892,46198,Premium,9.99,2025-10-05 14:53:28.731732
6893,11101,Premium,9.99,2025-11-02 14:53:28.731733
6894,39656,Premium,9.99,2026-01-05 14:53:28.731734
6895,15624,Premium,9.99,2025-11-28 14:53:28.731735
6896,26873,Premium,9.99,2026-02-25 14:53:28.731736
6897,39591,Premium,9.99,2025-12-13 14:53:28.731737
6898,13561,Premium,9.99,2026-01-16 14:53:28.731738
6899,47059,Premium,9.99,2025-09-24 14:53:28.731739
6900,37066,Premium,9.99,2026-01-20 14:53:28.731740
6901,22198,Premium,9.99,2025-12-01 14:53:28.731741
6902,31260,Premium,9.99,2026-01-02 14:53:28.731742
6903,34931,Premium,9.99,2025-09-05 14:53:28.731744
6904,24321,Premium,9.99,2025-12-09 14:53:28.731745
6905,18858,Premium,9.99,2025-11-04 14:53:28.731745
6906,23883,Premium,9.99,2025-11-24 14:53:28.731747
6907,34485,Premium,9.99,2025-11-09 14:53:28.731748
6908,29199,Premium,9.99,2025-11-06 14:53:28.731749
6909,24581,Premium,9.99,2025-11-22 14:53:28.731750
6910,15672,Premium,9.99,2025-12-02 14:53:28.731751
6911,8143,Premium,9.99,2026-02-20 14:53:28.731752
6912,8185,Premium,9.99,2025-11-03 14:53:28.731753
6913,21372,Premium,9.99,2025-09-25 14:53:28.731754
6914,13827,Premium,9.99,2025-10-15 14:53:28.731755
6915,5467,Premium,9.99,2025-11-01 14:53:28.731756
6916,41655,Premium,9.99,2026-01-01 14:53:28.731757
6917,3509,Premium,9.99,2026-01-18 14:53:28.731759
6918,47867,Premium,9.99,2025-10-28 14:53:28.731760
6919,11995,Premium,9.99,2025-12-21 14:53:28.731761
6920,42851,Premium,9.99,2025-11-26 14:53:28.731762
6921,1014,Premium,9.99,2025-12-10 14:53:28.731763
6922,18572,Premium,9.99,2026-02-25 14:53:28.731764
6923,37938,Premium,9.99,2026-02-05 14:53:28.731765
6924,47363,Premium,9.99,2026-01-19 14:53:28.731766
6925,23347,Premium,9.99,2025-10-09 14:53:28.731767
6926,37302,Premium,9.99,2025-12-26 14:53:28.731768
6927,13478,Premium,9.99,2025-10-15 14:53:28.731769
6928,22819,Premium,9.99,2026-02-24 14:53:28.731770
6929,28502,Premium,9.99,2026-01-18 14:53:28.731771
6930,23110,Premium,9.99,2025-12-10 14:53:28.731772
6931,5321,Premium,9.99,2025-12-02 14:53:28.731773
6932,21951,Premium,9.99,2026-02-19 14:53:28.731775
6933,12471,Premium,9.99,2025-09-09 14:53:28.731776
6934,33496,Premium,9.99,2025-10-16 14:53:28.731777
6935,46250,Premium,9.99,2026-01-03 14:53:28.731778
