click_id,ad_id,user_id,click_time
9705,123,6765,2025-12-25 15:00:27.825811
9706,76,27957,2025-12-04 15:00:27.825834
9707,131,4369,2025-12-10 15:01:27.825845
9708,102,17273,2025-11-05 14:55:27.825860
9709,138,16833,2025-10-25 15:01:27.825874
9710,173,13069,2025-12-01 14:59:27.825892
9711,224,34197,2025-10-21 14:55:27.825934
9712,278,9506,2025-12-17 14:58:27.825951
9713,104,17623,2025-12-19 14:58:27.825954
9714,96,29756,2026-02-08 14:58:27.825957
9715,132,26055,2025-11-26 14:57:27.825982
9716,203,5767,2025-12-09 14:55:27.826025
9717,41,12402,2025-09-06 14:58:27.826026
9718,43,17685,2025-10-09 14:57:27.826027
9719,99,38798,2025-10-20 14:55:27.826049
9720,138,35830,2026-01-21 14:57:27.826093
9721,131,48541,2026-01-14 14:55:27.826103
9722,227,7897,2026-01-13 14:56:27.826113
9723,187,46862,2025-10-11 14:58:27.826138
9724,290,18925,2026-01-08 15:01:27.826181
9725,125,13078,2026-02-07 14:55:27.826191
9726,134,11701,2026-02-14 14:58:27.826195
9727,38,9796,2026-01-31 15:00:27.826206
9728,224,43749,2026-02-10 14:56:27.826255
9729,98,15772,2025-12-19 14:56:27.826267
9730,31,5388,2026-02-14 15:01:27.826267
9731,89,19315,2025-10-12 14:57:27.826272
9732,191,12398,2025-12-29 14:56:27.826273
9733,254,15630,2025-11-09 15:01:27.826320
9734,239,26497,2025-10-27 14:57:27.826357
9735,188,1822,2026-02-14 15:00:27.826401
9736,121,9235,2025-12-29 15:01:27.826402
9737,5,20894,2026-02-04 15:02:27.826409
9738,137,433,2025-09-08 14:54:27.826413
9739,172,7210,2026-02-23 14:56:27.826430
9740,17,15647,2025-09-04 14:59:27.826443
9741,226,25143,2025-09-16 14:57:27.826459
9742,178,22585,2026-02-25 15:01:27.826496
9743,67,38717,2026-02-23 15:00:27.826499
9744,56,26097,2025-09-05 14:59:27.826512
9745,23,42451,2025-11-23 14:55:27.826515
9746,122,48919,2025-11-18 14:59:27.826535
9747,57,3217,2025-12-08 14:55:27.826582
9748,157,1939,2026-01-01 15:00:27.826608
9749,55,45221,2025-11-09 14:58:27.826636
9750,34,2802,2026-02-04 15:00:27.826641
9751,247,42354,2025-12-25 14:59:27.826645
9752,71,1470,2025-12-26 14:54:27.826688
9753,217,22720,2025-11-01 14:56:27.826715
9754,119,12051,2026-02-21 14:57:27.826730
9755,2,1375,2025-11-22 15:01:27.826767
9756,104,46229,2026-02-12 14:56:27.826795
9757,242,18031,2025-12-22 15:00:27.826826
9758,35,37183,2025-10-16 14:56:27.826829
9759,283,35088,2025-11-18 14:56:27.826858
9760,102,47517,2025-12-23 14:57:27.826899
9761,282,28071,2025-10-11 14:55:27.826912
9762,272,46802,2025-12-14 15:00:27.826919
9763,24,42345,2025-09-11 14:55:27.826926
9764,143,21626,2025-11-10 14:56:27.826932
9765,229,11224,2025-11-28 14:57:27.826971
9766,35,41411,2026-02-16 14:56:27.826974
9767,85,28360,2025-10-07 15:01:27.826979
9768,84,14358,2025-09-16 14:56:27.826981
9769,97,34095,2025-10-28 15:01:27.826985
9770,22,18477,2026-01-21 14:59:27.826986
9771,31,37056,2025-10-17 14:59:27.826987
9772,209,9701,2025-11-23 14:57:27.827014
9773,274,31568,2026-01-26 14:56:27.827021
9774,33,43076,2026-01-27 14:59:27.827052
9775,138,34917,2026-02-16 14:57:27.827082
9776,252,41127,2026-01-29 14:59:27.827084
9777,32,24187,2025-10-13 14:59:27.827085
9778,253,7016,2025-11-23 15:02:27.827092
9779,149,37311,2025-10-13 14:55:27.827095
9780,3,30300,2025-11-08 14:58:27.827107
9781,148,26968,2025-10-05 14:56:27.827115
9782,231,10201,2025-11-30 14:55:27.827132
9783,237,19270,2025-12-23 15:00:27.827133
9784,209,43599,2025-10-26 14:56:27.827137
9785,93,33303,2026-02-10 15:02:27.827152
9786,288,1343,2025-12-20 14:57:27.827180
9787,13,42432,2025-12-21 15:00:27.827192
9788,124,36337,2026-02-04 14:58:27.827196
9789,190,42907,2026-01-24 14:59:27.827208
9790,205,27772,2026-01-17 14:55:27.827213
9791,247,49645,2025-11-16 14:58:27.827222
9792,120,48803,2025-11-05 14:57:27.827222
9793,227,4127,2025-10-26 14:56:27.827236
9794,219,13638,2025-10-19 14:58:27.827273
9795,160,27580,2025-09-04 15:00:27.827283
9796,297,46752,2025-10-20 14:56:27.827292
9797,26,6733,2026-01-09 15:00:27.827305
9798,248,6934,2025-12-12 15:02:27.827379
9799,101,22826,2025-09-24 14:58:27.827395
9800,243,48770,2025-11-17 14:56:27.827455
9801,87,34019,2025-12-03 15:01:27.827458
9802,161,24935,2026-02-06 14:56:27.827469
9803,109,23844,2025-11-21 14:54:27.827475
9804,155,21830,2025-11-02 14:57:27.827483
9805,54,35108,2026-01-29 15:02:27.827494
9806,37,19736,2025-12-01 14:58:27.827498
9807,152,4056,2025-11-07 15:01:27.827502
9808,68,6332,2025-11-13 15:00:27.827543
9809,42,39839,2025-10-12 14:57:27.827577
9810,270,31797,2026-01-23 15:02:27.827583
9811,201,14616,2026-02-18 15:01:27.827587
9812,51,17431,2025-10-24 15:02:27.827610
9813,6,47606,2026-02-11 14:59:27.827644
9814,29,37323,2026-02-07 14:57:27.827653
9815,221,29872,2025-12-06 14:56:27.827656
9816,25,9598,2026-01-28 14:54:27.827657
9817,229,7262,2025-12-05 14:55:27.827702
9818,228,6693,2025-09-16 15:02:27.827718
9819,144,47281,2026-01-01 15:00:27.827721
9820,125,44887,2025-10-05 15:02:27.827726
9821,177,33903,2025-10-30 15:01:27.827735
9822,76,24620,2026-01-22 14:55:27.827756
9823,49,23263,2025-11-11 14:57:27.827789
9824,117,47536,2025-10-12 15:00:27.827803
9825,200,28040,2026-02-20 14:59:27.827854
9826,227,29907,2025-10-03 14:57:27.827872
9827,153,15784,2025-09-07 14:56:27.827882
9828,202,13661,2025-09-04 14:57:27.827891
9829,34,26973,2025-12-13 15:02:27.827920
9830,201,29813,2025-12-22 14:58:27.827940
9831,262,4824,2026-02-24 14:55:27.827943
9832,190,35872,2025-12-04 14:59:27.827947
9833,271,22582,2025-11-30 15:00:27.827948
9834,257,15971,2025-09-03 15:01:27.827954
9835,206,3412,2026-02-27 14:58:27.827972
9836,267,9816,2026-01-24 14:59:27.827977
9837,246,23289,2025-09-28 14:56:27.827981
9838,119,17594,2025-11-07 14:56:27.827984
9839,20,9770,2026-01-06 15:00:27.827986
9840,146,33010,2026-02-06 15:00:27.828007
9841,171,34590,2026-01-03 14:58:27.828022
9842,188,22266,2026-01-09 14:57:27.828045
9843,9,21058,2025-12-24 14:54:27.828049
9844,134,17936,2026-01-13 14:56:27.828058
9845,146,29497,2025-11-17 14:56:27.828068
9846,78,10931,2025-09-07 14:56:27.828081
9847,93,24474,2025-10-16 14:55:27.828085
9848,65,412,2025-09-19 15:02:27.828102
9849,224,49286,2025-11-29 14:58:27.828102
9850,293,30659,2025-12-27 14:56:27.828131
9851,92,6866,2025-10-29 14:55:27.828143
9852,239,24149,2026-01-01 14:57:27.828145
9853,119,27612,2025-11-21 14:59:27.828169
9854,83,25640,2026-01-06 14:55:27.828176
9855,231,1894,2025-10-14 14:57:27.828180
9856,126,46685,2026-01-18 14:56:27.828190
9857,141,41960,2025-11-30 15:01:27.828248
9858,213,14954,2026-01-26 14:58:27.828258
9859,237,43944,2025-10-21 15:02:27.828259
9860,182,18472,2026-01-26 14:56:27.828260
9861,75,23,2026-02-25 14:55:27.828270
9862,210,24738,2025-12-10 14:56:27.828274
9863,121,30236,2025-09-27 14:58:27.828312
9864,27,42818,2025-09-28 15:00:27.828371
9865,222,29332,2025-11-30 15:02:27.828376
9866,108,41089,2025-09-06 14:57:27.828383
9867,38,37375,2025-11-05 14:57:27.828408
9868,33,26876,2025-10-24 14:57:27.828442
9869,226,40185,2025-09-10 14:54:27.828452
9870,300,44707,2025-10-27 14:54:27.828458
9871,58,49158,2025-10-26 15:01:27.828496
9872,114,45389,2025-10-09 14:54:27.828516
9873,82,32592,2025-09-03 14:59:27.828557
9874,90,36603,2026-01-30 14:56:27.828570
9875,216,16432,2025-09-29 15:01:27.828620
9876,3,19147,2025-09-23 14:55:27.828633
9877,170,16955,2025-12-26 14:58:27.828640
9878,4,3080,2026-01-15 14:56:27.828644
9879,223,44029,2025-10-09 14:58:27.828649
9880,175,44150,2026-02-01 14:56:27.828689
9881,168,4328,2025-12-26 15:02:27.828708
9882,179,40927,2025-10-10 15:00:27.828717
9883,192,39545,2025-12-02 14:59:27.828727
9884,239,24601,2026-01-09 15:00:27.828748
9885,26,20161,2025-09-14 14:59:27.828765
9886,130,40872,2026-02-07 14:58:27.828766
9887,239,840,2025-10-18 14:59:27.828806
9888,267,44875,2025-12-09 14:59:27.828807
9889,119,35932,2026-02-17 14:57:27.828859
9890,106,29186,2025-09-11 14:57:27.828879
9891,291,8421,2025-09-11 14:57:27.828884
9892,142,17278,2025-12-20 14:54:27.828907
9893,213,14771,2025-12-14 14:59:27.828949
9894,29,20346,2025-09-24 14:54:27.828957
9895,187,12273,2025-12-17 14:59:27.828959
9896,191,18105,2025-12-23 14:54:27.828993
9897,233,7930,2025-10-13 14:57:27.829029
9898,278,24073,2026-01-28 14:57:27.829063
9899,41,11511,2025-09-24 15:00:27.829067
9900,205,38860,2026-02-15 14:57:27.829077
9901,297,24157,2025-10-19 14:58:27.829083
9902,105,44431,2025-12-10 14:58:27.829088
9903,14,44938,2025-09-27 14:56:27.829113
9904,227,16297,2026-01-07 14:58:27.829117
9905,217,21075,2025-11-14 15:01:27.829124
9906,225,19354,2025-11-13 15:00:27.829124
9907,170,48347,2026-01-02 15:01:27.829149
9908,85,47833,2025-11-13 15:01:27.829219
9909,149,13523,2026-01-30 14:54:27.829227
9910,117,44086,2025-11-29 14:56:27.829227
9911,90,33003,2025-12-29 15:02:27.829243
9912,45,7471,2025-09-09 14:58:27.829289
9913,173,20428,2025-12-10 15:00:27.829290
9914,8,33997,2026-02-14 14:55:27.829305
9915,32,34434,2025-12-10 14:55:27.829312
9916,5,38855,2026-02-01 14:57:27.829331
9917,211,37731,2025-10-21 15:00:27.829366
9918,91,46454,2025-10-24 15:00:27.829369
9919,19,6228,2025-10-03 14:59:27.829383
9920,276,29961,2025-11-09 14:59:27.829393
9921,104,29371,2025-11-26 14:59:27.829404
9922,86,13682,2025-10-21 14:58:27.829414
9923,179,49326,2026-01-23 14:54:27.829444
9924,181,14807,2026-01-10 14:55:27.829489
9925,297,24869,2025-12-08 14:54:27.829519
9926,141,15665,2025-12-05 14:59:27.829522
9927,140,38455,2026-01-27 14:59:27.829604
9928,27,16117,2025-12-31 15:01:27.829615
9929,118,20617,2025-10-23 14:56:27.829636
9930,31,42882,2026-01-08 15:00:27.829654
9931,222,9792,2025-10-10 14:59:27.829664
9932,132,29704,2026-01-14 15:02:27.829686
9933,54,17799,2025-09-01 14:55:27.829698
9934,46,36534,2025-09-30 14:56:27.829738
9935,117,20907,2025-12-03 14:54:27.829751
9936,141,7718,2025-09-18 15:01:27.829792
9937,291,11358,2025-12-02 14:55:27.829814
9938,207,43429,2025-10-09 14:57:27.829832
9939,156,32266,2025-12-19 15:00:27.829841
9940,292,38846,2025-09-26 14:56:27.829860
9941,158,6028,2025-12-10 14:59:27.829879
9942,224,13936,2025-10-07 15:01:27.829895
9943,150,14890,2026-01-06 15:01:27.829900
9944,49,22945,2026-01-12 15:01:27.829902
9945,200,43791,2025-09-06 14:55:27.829909
9946,130,5033,2025-11-29 15:02:27.829912
9947,152,23231,2025-11-16 15:02:27.829923
9948,153,26378,2025-10-16 15:00:27.829929
9949,83,17053,2025-11-07 15:00:27.829937
9950,174,8189,2025-08-31 15:01:27.829986
9951,260,35683,2025-11-11 14:57:27.829995
9952,4,2893,2025-10-29 14:55:27.830000
9953,10,46333,2025-11-28 14:57:27.830029
9954,36,26428,2025-10-22 14:59:27.830093
9955,222,10124,2026-01-10 15:01:27.830099
9956,175,39548,2026-02-16 14:58:27.830114
9957,54,22854,2025-12-15 14:56:27.830141
9958,183,21562,2026-01-30 14:56:27.830156
9959,170,40560,2025-12-21 14:55:27.830160
9960,161,18278,2025-10-09 14:54:27.830165
9961,232,42593,2026-02-06 14:55:27.830187
9962,132,37964,2026-01-24 14:56:27.830191
9963,78,34024,2025-12-25 14:57:27.830224
9964,197,32595,2025-10-24 14:54:27.830253
9965,160,15351,2025-09-04 15:00:27.830264
9966,262,9921,2025-10-28 15:01:27.830268
9967,215,17578,2025-10-18 14:56:27.830279
9968,83,42088,2026-01-22 15:01:27.830281
9969,104,13938,2025-09-30 15:00:27.830291
9970,104,7269,2025-12-27 14:55:27.830292
9971,194,27421,2025-12-10 15:00:27.830330
9972,126,30514,2025-10-14 14:55:27.830366
9973,140,48433,2025-10-16 14:59:27.830377
9974,246,724,2025-09-09 14:57:27.830382
9975,108,46142,2025-11-30 14:55:27.830411
9976,91,543,2025-12-21 14:59:27.830434
9977,185,21593,2025-09-14 15:00:27.830466
9978,215,48100,2026-01-29 15:00:27.830484
9979,274,31395,2025-11-19 14:54:27.830514
9980,260,4978,2026-01-17 14:57:27.830516
9981,200,26077,2026-02-17 14:57:27.830518
9982,145,43878,2025-11-03 14:59:27.830521
9983,200,45091,2026-02-13 14:59:27.830523
9984,284,41085,2026-01-19 14:56:27.830526
9985,99,34790,2025-12-07 15:00:27.830526
9986,43,1566,2025-11-08 14:56:27.830544
9987,159,11633,2026-01-19 14:57:27.830546
9988,177,14559,2026-02-07 15:00:27.830546
9989,191,39506,2026-01-11 14:57:27.830552
9990,136,21361,2025-12-06 14:56:27.830559
9991,266,41359,2025-12-16 14:54:27.830592
9992,190,23444,2025-12-02 14:58:27.830593
9993,251,5817,2025-11-13 14:58:27.830635
9994,271,19266,2025-11-24 14:59:27.830670
9995,265,43537,2026-02-23 14:58:27.830693
9996,300,4921,2026-02-25 14:58:27.830706
9997,133,48551,2026-01-03 15:02:27.830707
9998,174,24133,2026-02-14 14:59:27.830722
9999,148,2322,2026-02-01 15:00:27.830737
10000,48,28421,2025-11-04 14:58:27.830767
10001,271,24623,2025-09-27 14:55:27.830768
10002,178,34071,2026-01-24 14:55:27.830781
10003,54,26935,2026-01-14 15:00:27.830788
10004,146,22114,2025-10-22 14:57:27.830789
10005,66,31796,2025-10-14 15:00:27.830818
10006,174,19315,2025-11-29 14:54:27.830829
10007,119,15482,2025-12-26 14:55:27.830837
10008,136,2242,2025-12-29 15:02:27.830844
10009,51,44098,2025-12-06 15:02:27.830850
10010,124,6719,2025-12-28 14:55:27.830854
10011,47,42941,2025-10-11 14:58:27.830867
10012,231,21585,2025-10-18 15:02:27.830895
10013,209,33953,2025-11-28 15:02:27.830895
10014,71,13520,2026-01-15 14:59:27.830908
10015,22,8861,2025-10-01 14:55:27.830912
10016,118,38031,2025-10-16 14:54:27.830913
10017,176,41497,2025-11-21 14:56:27.830915
10018,151,2323,2026-01-11 14:58:27.830916
10019,288,47934,2025-12-31 14:59:27.830924
10020,179,48983,2025-11-18 14:55:27.830938
10021,227,18254,2025-12-13 14:57:27.831014
10022,84,35857,2025-10-04 14:54:27.831020
10023,32,10954,2026-01-09 14:54:27.831024
10024,73,22188,2025-11-13 14:56:27.831030
10025,61,6472,2025-11-22 14:56:27.831033
10026,171,42543,2025-11-30 15:00:27.831055
10027,232,16338,2025-11-03 14:58:27.831106
10028,27,43298,2025-09-03 15:00:27.831124
10029,258,5361,2026-01-02 14:56:27.831131
10030,287,46402,2025-11-07 14:57:27.831131
10031,33,48649,2026-01-17 14:55:27.831134
10032,131,11378,2026-02-03 14:58:27.831144
10033,140,32766,2025-11-27 14:57:27.831164
10034,143,44838,2025-10-11 15:00:27.831210
10035,126,25350,2025-10-01 15:00:27.831228
10036,279,42351,2025-09-07 15:02:27.831229
10037,56,28660,2025-10-27 15:00:27.831230
10038,19,44852,2026-01-31 15:00:27.831261
10039,176,43375,2025-10-21 14:55:27.831268
10040,181,45673,2025-11-15 15:02:27.831281
10041,36,34707,2025-12-09 14:58:27.831301
10042,290,7106,2026-02-24 14:55:27.831302
10043,104,16243,2025-10-29 14:58:27.831313
10044,36,18034,2025-09-20 14:58:27.831370
10045,134,22604,2025-10-19 15:01:27.831386
10046,51,21967,2025-11-02 15:01:27.831394
10047,65,20124,2025-09-06 15:01:27.831416
10048,197,43165,2026-01-16 15:02:27.831429
10049,4,22472,2025-10-23 14:59:27.831440
10050,76,1834,2025-09-22 14:59:27.831450
10051,229,21549,2025-11-23 15:01:27.831484
10052,177,20311,2026-01-29 14:57:27.831498
10053,10,45128,2026-01-31 15:01:27.831500
10054,122,28505,2025-10-14 14:57:27.831514
10055,218,20594,2025-09-20 15:00:27.831519
10056,61,7959,2025-10-14 15:02:27.831554
10057,90,21935,2025-09-11 14:54:27.831572
10058,106,3304,2026-01-14 14:58:27.831588
10059,32,38219,2025-11-13 15:00:27.831599
10060,151,30325,2026-02-03 14:55:27.831662
10061,80,32008,2025-11-12 14:58:27.831688
10062,33,28778,2025-10-15 14:56:27.831696
10063,268,11696,2025-12-20 14:57:27.831700
10064,14,36783,2025-10-05 15:02:27.831705
10065,257,24108,2025-12-24 15:01:27.831724
10066,6,26435,2026-01-21 14:59:27.831743
10067,267,37885,2026-02-24 14:58:27.831749
10068,210,47793,2025-10-08 14:59:27.831765
10069,299,24684,2026-02-18 15:00:27.831809
10070,51,46689,2025-09-07 15:00:27.831815
10071,125,20654,2026-01-01 14:57:27.831821
10072,147,27907,2026-02-01 15:00:27.831851
10073,201,2536,2026-02-13 15:01:27.831880
10074,101,36793,2025-09-07 14:56:27.831902
10075,108,37149,2026-01-27 14:59:27.831910
10076,17,32498,2026-02-16 14:54:27.831911
10077,241,7766,2026-02-21 15:00:27.831945
10078,176,3478,2025-10-29 15:01:27.831951
10079,293,19340,2026-01-15 15:02:27.831960
10080,33,10161,2025-11-30 15:00:27.831963
10081,216,47543,2025-11-09 14:59:27.831989
10082,254,2391,2025-09-14 14:57:27.831991
10083,61,34360,2025-09-07 15:01:27.832015
10084,74,30513,2025-12-13 14:54:27.832025
10085,297,26903,2025-11-09 15:02:27.832034
10086,234,19305,2025-10-01 14:58:27.832046
10087,278,16533,2025-09-07 14:57:27.832072
10088,173,11822,2025-10-01 15:01:27.832074
10089,60,25494,2026-01-30 14:55:27.832081
10090,24,6917,2025-11-29 15:01:27.832089
10091,185,42829,2025-10-22 15:00:27.832125
10092,5,37956,2025-11-24 14:58:27.832129
10093,2,17599,2026-02-14 15:01:27.832168
10094,111,32526,2025-11-01 14:58:27.832171
10095,80,29603,2026-02-23 14:55:27.832224
10096,221,37057,2025-10-27 14:56:27.832249
10097,139,11008,2026-01-08 15:01:27.832262
10098,99,21397,2025-11-27 14:54:27.832266
10099,12,21957,2025-11-24 14:58:27.832272
10100,134,18608,2026-01-22 15:01:27.832276
10101,41,14327,2025-11-30 14:57:27.832293
10102,77,39470,2025-12-23 14:55:27.832294
10103,263,5775,2025-12-19 15:01:27.832297
10104,73,6900,2025-10-30 14:56:27.832301
10105,232,23812,2026-01-02 14:59:27.832315
10106,74,37738,2025-12-23 14:55:27.832336
10107,178,33761,2025-12-31 14:58:27.832351
10108,177,19339,2026-01-21 15:00:27.832372
10109,283,46082,2026-02-23 14:58:27.832385
10110,19,26569,2025-10-20 14:58:27.832386
10111,49,49695,2025-09-12 14:55:27.832391
10112,138,23086,2025-11-24 15:00:27.832403
10113,288,12036,2025-09-22 14:55:27.832408
10114,263,15729,2025-12-31 14:57:27.832415
10115,244,36216,2026-02-05 14:56:27.832458
10116,144,47593,2025-12-13 14:54:27.832481
10117,121,36940,2025-09-20 14:57:27.832495
10118,231,46583,2025-11-30 15:01:27.832509
10119,114,5110,2026-02-04 14:58:27.832513
10120,212,34525,2025-11-16 15:01:27.832541
10121,295,16423,2025-12-27 14:55:27.832561
10122,164,3394,2026-01-27 14:54:27.832586
10123,168,28779,2025-09-01 14:54:27.832588
10124,143,8588,2025-11-03 14:54:27.832607
10125,24,17856,2025-10-29 15:00:27.832615
10126,215,29171,2025-10-31 15:00:27.832625
10127,140,30748,2025-10-20 14:54:27.832635
10128,160,2728,2026-01-07 14:59:27.832640
10129,140,40743,2025-08-31 15:02:27.832647
10130,175,36685,2026-01-27 15:02:27.832664
10131,75,33471,2025-09-06 14:54:27.832674
10132,59,21725,2025-11-17 14:55:27.832675
10133,12,34356,2025-09-08 14:56:27.832681
10134,207,48034,2025-10-11 15:01:27.832709
10135,264,44270,2025-09-06 14:57:27.832717
10136,94,38569,2025-10-25 15:00:27.832722
10137,16,44769,2026-01-06 14:57:27.832729
10138,276,29131,2025-11-09 14:54:27.832734
10139,247,26610,2025-12-12 14:58:27.832740
10140,10,49196,2026-01-03 14:56:27.832746
10141,59,33953,2025-12-30 15:02:27.832747
10142,148,18733,2025-11-28 14:55:27.832774
10143,256,28965,2025-11-02 14:55:27.832796
10144,224,39201,2026-01-11 14:57:27.832815
10145,71,17771,2025-12-21 15:00:27.832817
10146,136,9433,2026-02-21 15:02:27.832820
10147,47,41262,2026-02-20 14:55:27.832851
10148,286,17866,2026-01-26 14:59:27.832880
10149,231,31367,2026-01-21 14:59:27.832890
10150,33,36028,2025-09-24 15:01:27.832905
10151,61,18864,2026-02-09 14:55:27.832907
10152,126,34105,2026-01-20 14:54:27.832930
10153,184,36102,2026-02-04 14:55:27.832937
10154,153,45443,2026-02-12 14:55:27.832947
10155,60,22090,2025-09-29 15:02:27.832951
10156,45,6582,2025-09-01 15:00:27.832970
10157,5,22959,2026-02-06 14:56:27.832982
10158,175,16391,2025-09-23 14:54:27.832985
10159,267,12082,2026-02-27 14:57:27.833002
10160,205,5662,2025-10-02 14:54:27.833003
10161,99,26085,2026-02-13 15:01:27.833017
10162,140,11335,2025-10-22 14:58:27.833021
10163,152,4305,2025-09-13 14:58:27.833027
10164,133,43090,2025-12-16 15:02:27.833031
10165,164,4432,2025-09-04 14:59:27.833033
10166,75,30102,2025-10-02 14:55:27.833048
10167,102,5831,2025-11-16 14:58:27.833050
10168,223,47270,2025-12-02 14:59:27.833085
10169,82,26135,2025-12-19 15:01:27.833095
10170,239,38422,2025-10-06 14:57:27.833100
10171,126,46790,2025-11-04 14:54:27.833148
10172,253,25400,2026-02-20 14:58:27.833165
10173,267,20620,2025-11-12 15:01:27.833166
10174,140,11897,2025-12-01 15:00:27.833179
10175,162,42381,2025-09-12 15:00:27.833184
10176,156,16993,2025-09-18 14:59:27.833201
10177,93,46715,2026-01-23 15:00:27.833208
10178,168,39761,2025-10-01 14:56:27.833209
10179,53,33355,2025-11-22 15:02:27.833228
10180,238,23888,2026-02-21 15:00:27.833237
10181,131,38309,2025-12-19 14:56:27.833238
10182,287,45641,2026-01-29 14:54:27.833256
10183,141,42541,2026-01-16 14:57:27.833259
10184,70,46519,2025-10-06 15:02:27.833266
10185,63,22534,2025-10-13 14:54:27.833270
10186,127,26495,2025-09-04 14:54:27.833277
10187,183,5261,2026-01-19 14:58:27.833295
10188,271,23708,2025-09-06 14:59:27.833337
10189,124,28705,2025-12-18 14:54:27.833376
10190,223,38445,2026-01-11 14:59:27.833380
10191,39,30890,2025-12-04 14:54:27.833389
10192,5,27250,2025-10-05 15:02:27.833395
10193,19,7819,2025-12-12 14:54:27.833400
10194,129,29057,2026-01-24 14:54:27.833410
10195,216,38795,2025-11-27 14:54:27.833412
10196,131,13442,2026-02-06 14:58:27.833417
10197,275,39703,2026-02-23 15:01:27.833421
10198,258,19891,2025-10-31 14:59:27.833442
10199,266,28143,2025-11-22 15:02:27.833463
10200,180,27195,2025-10-06 15:02:27.833467
10201,198,10450,2025-09-10 15:01:27.833477
10202,206,8676,2025-09-26 15:02:27.833490
10203,268,3257,2025-10-15 15:01:27.833494
10204,299,39483,2025-10-01 14:54:27.833496
10205,119,5308,2025-11-19 15:00:27.833509
10206,258,13205,2026-01-13 14:56:27.833530
10207,61,37501,2025-09-28 15:02:27.833552
10208,24,38049,2025-10-26 14:56:27.833588
10209,43,9466,2025-12-02 15:02:27.833605
10210,208,33520,2025-09-17 14:58:27.833610
10211,15,34023,2025-10-20 14:55:27.833615
10212,36,31880,2025-11-25 14:54:27.833643
10213,184,17793,2025-10-04 15:02:27.833652
10214,187,14258,2025-11-24 15:02:27.833654
10215,121,33089,2025-11-06 14:55:27.833662
10216,218,26501,2025-11-09 14:57:27.833666
10217,280,2588,2025-11-03 14:54:27.833702
10218,288,15632,2025-09-09 15:01:27.833706
10219,252,42828,2026-02-22 14:57:27.833708
10220,132,36049,2026-01-28 14:57:27.833712
10221,172,25521,2025-10-29 14:56:27.833726
10222,245,16417,2025-12-14 14:55:27.833727
10223,180,43503,2026-01-22 15:01:27.833740
10224,82,39340,2026-02-24 14:58:27.833751
10225,299,46068,2025-10-09 14:56:27.833760
10226,252,20138,2025-09-19 15:02:27.833762
10227,206,39284,2025-11-27 15:00:27.833786
10228,64,13476,2026-02-07 15:02:27.833823
10229,76,45370,2025-10-07 14:57:27.833845
10230,76,12824,2026-02-18 15:00:27.833861
10231,44,29770,2025-10-17 14:57:27.833879
10232,245,12749,2025-09-23 14:57:27.833881
10233,213,5616,2025-12-10 14:58:27.833886
10234,273,16136,2026-01-21 14:59:27.833895
10235,249,45640,2025-11-18 15:00:27.833916
10236,180,12123,2026-02-20 15:01:27.833930
10237,226,29575,2026-01-24 14:55:27.833958
10238,31,46526,2025-09-18 14:55:27.833974
10239,233,41370,2026-01-17 14:56:27.833977
10240,137,38493,2025-11-15 15:02:27.834042
10241,83,27953,2025-12-24 14:55:27.834059
10242,108,42069,2026-01-04 14:55:27.834062
10243,292,34066,2025-11-09 14:55:27.834070
10244,137,45284,2025-11-24 14:55:27.834074
10245,32,17991,2025-09-20 14:59:27.834078
10246,47,34130,2026-02-16 14:55:27.834105
10247,82,29266,2026-02-25 15:02:27.834111
10248,63,47558,2025-10-15 15:01:27.834126
10249,23,3865,2025-10-19 14:58:27.834135
10250,65,22823,2025-11-06 15:01:27.834153
10251,17,10041,2026-01-11 14:54:27.834153
10252,233,31896,2025-11-15 14:58:27.834158
10253,85,18222,2025-09-07 14:55:27.834169
10254,112,44981,2026-02-21 14:54:27.834175
10255,56,32096,2025-09-08 14:57:27.834177
10256,131,5593,2025-11-24 15:02:27.834191
10257,296,289,2025-10-04 15:01:27.834200
10258,258,19151,2026-02-26 14:54:27.834212
10259,96,17036,2026-01-11 15:01:27.834217
10260,227,31702,2025-11-12 15:00:27.834224
10261,227,2764,2026-01-25 14:54:27.834228
10262,122,12162,2025-09-07 14:54:27.834238
10263,267,3731,2025-11-14 15:02:27.834243
10264,282,8860,2025-11-07 15:00:27.834252
10265,20,30307,2026-02-19 15:02:27.834271
10266,232,38693,2026-02-21 15:00:27.834280
10267,156,10895,2025-09-18 14:59:27.834285
10268,219,8482,2025-09-20 15:02:27.834287
10269,101,14744,2026-01-04 14:58:27.834289
10270,67,26100,2025-10-07 15:01:27.834293
10271,10,33638,2025-10-05 14:56:27.834296
10272,46,33520,2026-01-28 14:59:27.834312
10273,19,16969,2025-09-17 14:56:27.834317
10274,238,37343,2025-10-30 14:56:27.834323
10275,132,36255,2026-02-03 14:54:27.834337
10276,135,7649,2026-02-24 15:00:27.834338
10277,56,35973,2025-10-11 14:54:27.834353
10278,280,37304,2025-10-22 14:56:27.834360
10279,243,20914,2025-09-11 15:01:27.834372
10280,68,23120,2026-01-08 15:01:27.834382
10281,83,33512,2025-09-14 14:56:27.834391
10282,120,508,2026-02-19 14:58:27.834399
10283,58,23677,2025-09-14 15:02:27.834416
10284,223,39073,2025-12-10 14:55:27.834419
10285,2,48584,2025-09-19 15:01:27.834438
10286,90,14116,2026-02-12 15:00:27.834445
